0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00806
0.0156167
0.02445
0.0298
0.0581
0.1097167
0.1353
0.1957333
0.2206
0.2648333
0.2242833
0.1761167
0.3023333
0.3133
0.31904
0.26776
0.2563
0.2816
0.3046333
0.3405
0.3694
0.3648667
0.3663333
0.36945
0.3684667
0.36475
0.3588833
0.35395
0.3462167
0.3383
0.3254333
0.3107333
0.2943833
0.27715
0.2589667
0.2390167
0.2182
0.1939333
0.1700667
0.1449833
0.1182167
0.09174
0.0629333
0.0273167
0.01275
0.0072333
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
